"";"date_start_balance";"date_end_balance";"booking_date";"start_balance";"end_balance";"amount";"booking_text";"tx_code"
"8124";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;268;"SEPA-Gutschrift";"166"
"8125";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;264,35;"SEPA-Gutschrift";"166"
"8126";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;250;"SEPA-Gutschrift";"166"
"8127";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;225;"SEPA-Gutschrift";"166"
"8128";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;200;"SEPA-Gutschrift";"166"
"8129";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;1099;"SEPA-Gutschrift";"166"
"8130";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;1009,3;"SEPA-Gutschrift";"166"
"8131";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;755;"SEPA-Gutschrift";"166"
"8132";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;507;"SEPA-Gutschrift";"166"
"8133";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;1174;"SEPA-Gutschrift";"166"
"8134";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;1140;"SEPA-Gutschrift";"166"
"8135";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;700;"SEPA-Gutschrift";"166"
"8136";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;414;"SEPA-Gutschrift";"166"
"8137";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;400;"SEPA-Gutschrift";"166"
"8138";"12.07.16";"13.07.16";"13.07.16";21289,8;10439,8;-10850;"SEPA-Ueberweisungsdatei";"191"
"8139";"12.07.16";"13.07.16";"13.07.16";765,65;6432,31;16626;"EUELEKTR.";"063"
"8140";"12.07.16";"13.07.16";"13.07.16";765,65;6432,31;-9204,17;"AUSSENH.";"201"
"8141";"12.07.16";"13.07.16";"13.07.16";765,65;6432,31;-1755,17;"AUSSENH.";"201"
"8142";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;4952,8;"AUSSENH.";"202"
"8143";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;-18727,2;"AUSSENH.";"201"
"8144";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;-10470,2;"AUSSENH.";"201"
"8145";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;-3527,2;"AUSSENH.";"201"
"8146";"12.07.16";"14.07.16";"14.07.16";40448,41;24562,41;-15886;"SEPA-Ueberweisungsdatei";"191"
"8147";"12.07.16";"13.07.16";"13.07.16";168054,82;166054,82;99;"SEPA Rueckgabe";"159"
"8148";"12.07.16";"13.07.16";"13.07.16";168054,82;166054,82;50;"SEPA Rueckgabe";"159"
"8149";"12.07.16";"13.07.16";"13.07.16";168054,82;166054,82;-2149;"SEPA Basislastschrift";"105"
"8150";"12.07.16";"13.07.16";"13.07.16";35859,03;27665,17;-8193,86;"SEPA-Ueberweisungsdatei";"191"
"8151";"12.07.16";"13.07.16";"13.07.16";1664565,76;3699572,4;2055006,64;"GUTSCHRIFT";"051"
"8152";"12.07.16";"13.07.16";"13.07.16";1664565,76;3699572,4;-20000;"EUELEKTR.";"013"
"8153";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;11108,68;"SEPA-Gutschrift";"166"
"8154";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;5489,64;"SEPA-Gutschrift";"166"
"8155";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;2868,97;"SEPA-Gutschrift";"166"
"8156";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;2348,23;"SEPA-Gutschrift";"166"
"8157";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;2263,47;"SEPA-Gutschrift";"166"
"8158";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1889;"SEPA-Gutschrift";"166"
"8159";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1751,26;"GUTSCHRIFT";"051"
"8160";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1739;"SEPA-Gutschrift";"166"
"8161";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1409;"SEPA-Gutschrift";"166"
"8162";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1330;"SEPA-Gutschrift";"166"
"8163";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1112;"SEPA-Gutschrift";"166"
"8164";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1110,19;"EUELEKTR.";"063"
"8165";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;1047;"SEPA-Gutschrift";"166"
"8166";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;864,1;"SEPA-Gutschrift";"166"
"8167";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;809;"SEPA-Gutschrift";"166"
"8168";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;779,39;"SEPA-Gutschrift";"166"
"8169";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;743;"SEPA-Gutschrift";"166"
"8170";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;719;"SEPA-Gutschrift";"166"
"8171";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;703,35;"SEPA-Gutschrift";"166"
"8172";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;699,6;"SEPA-Gutschrift";"166"
"8173";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;649;"SEPA-Gutschrift";"166"
"8174";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;619;"SEPA-Gutschrift";"166"
"8175";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;599;"SEPA-Gutschrift";"166"
"8176";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;550;"SEPA-Gutschrift";"166"
"8177";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;479;"SEPA-Gutschrift";"166"
"8178";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;434,65;"SEPA-Gutschrift";"166"
"8179";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;423,64;"SEPA-Gutschrift";"166"
"8180";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;400;"SEPA-Gutschrift";"166"
"8181";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;388;"SEPA-Gutschrift";"166"
"8182";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;329;"SEPA-Gutschrift";"166"
"8183";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;300;"SEPA-Gutschrift";"166"
"8184";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;300;"SEPA-Gutschrift";"166"
"8185";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;299;"SEPA-Gutschrift";"166"
"8186";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;268;"SEPA-Gutschrift";"166"
"8187";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;264,35;"SEPA-Gutschrift";"166"
"8188";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;250;"SEPA-Gutschrift";"166"
"8189";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;225;"SEPA-Gutschrift";"166"
"8190";"12.07.16";"13.07.16";"13.07.16";303011,35;350772,87;200;"SEPA-Gutschrift";"166"
"8191";"12.07.16";"14.07.16";"14.07.16";40448,41;24562,41;-15886;"SEPA-Ueberweisungsdatei";"191"
"8192";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;1099;"SEPA-Gutschrift";"166"
"8193";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;1009,3;"SEPA-Gutschrift";"166"
"8194";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;755;"SEPA-Gutschrift";"166"
"8195";"12.07.16";"13.07.16";"13.07.16";39894,8;43265,1;507;"SEPA-Gutschrift";"166"
"8196";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;1174;"SEPA-Gutschrift";"166"
"8197";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;1140;"SEPA-Gutschrift";"166"
"8198";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;700;"SEPA-Gutschrift";"166"
"8199";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;414;"SEPA-Gutschrift";"166"
"8200";"12.07.16";"13.07.16";"13.07.16";31422,09;35250,09;400;"SEPA-Gutschrift";"166"
"8201";"12.07.16";"13.07.16";"13.07.16";21289,8;10439,8;-10850;"SEPA-Ueberweisungsdatei";"191"
"8202";"12.07.16";"13.07.16";"13.07.16";765,65;6432,31;16626;"EUELEKTR.";"063"
"8203";"12.07.16";"13.07.16";"13.07.16";765,65;6432,31;-9204,17;"AUSSENH.";"201"
"8204";"12.07.16";"13.07.16";"13.07.16";765,65;6432,31;-1755,17;"AUSSENH.";"201"
"8205";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;4952,8;"AUSSENH.";"202"
"8206";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;-18727,2;"AUSSENH.";"201"
"8207";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;-10470,2;"AUSSENH.";"201"
"8208";"12.07.16";"13.07.16";"13.07.16";-68,87;-27840,67;-3527,2;"AUSSENH.";"201"
"8209";"12.07.16";"12.07.16";"12.07.16";24595,33;26428,43;748,75;"FASTER PAYMENTS";"051"
"8210";"12.07.16";"12.07.16";"12.07.16";24595,33;26428,43;675,35;"FASTER PAYMENTS";"051"
"8211";"12.07.16";"12.07.16";"12.07.16";24595,33;26428,43;409;"FASTER PAYMENTS";"051"
"8212";"13.07.16";"14.07.16";"14.07.16";40257,8;22215,75;1957,95;"GUTSCHRIFT";"051"
"8213";"13.07.16";"14.07.16";"14.07.16";40257,8;22215,75;-20000;"EUELEKTR.";"013"
"8214";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;1047,26;"SEPA-Gutschrift";"166"
"8215";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;404,24;"SEPA-Gutschrift";"166"
"8216";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;-92381,88;"SEPA-Ueberweisungsdatei";"191"
"8217";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;-2432,77;"SEPA-Ueberweisungsdatei";"191"
"8218";"13.07.16";"14.07.16";"14.07.16";27665,17;227665,17;2e+05;"SEPA-Gutschrift";"166"
"8219";"13.07.16";"14.07.16";"14.07.16";3699572,4;3499572,4;-2e+05;"SEPA-Ueberweisung";"116"
"8220";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1762,35;"SEPA-Gutschrift";"166"
"8221";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1529;"SEPA-Gutschrift";"166"
"8222";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1439;"SEPA-Gutschrift";"166"
"8223";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1200;"SEPA-Gutschrift";"166"
"8224";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1117;"SEPA-Gutschrift";"166"
"8225";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;973;"SEPA-Gutschrift";"166"
"8226";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;728;"SEPA-Gutschrift";"166"
"8227";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;713;"SEPA-Gutschrift";"166"
"8228";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;708,07;"SEPA-Gutschrift";"166"
"8229";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;650;"SEPA-Gutschrift";"166"
"8230";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;642,9;"SEPA-Gutschrift";"166"
"8231";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;599;"SEPA-Gutschrift";"166"
"8232";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;519;"SEPA-Gutschrift";"166"
"8233";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;499,8;"SEPA-Gutschrift";"166"
"8234";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;499;"SEPA-Gutschrift";"166"
"8235";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;467,2;"SEPA-Gutschrift";"166"
"8236";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;402;"SEPA-Gutschrift";"166"
"8237";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;400;"SEPA-Gutschrift";"166"
"8238";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;399;"SEPA-Gutschrift";"166"
"8239";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;384;"SEPA-Gutschrift";"166"
"8240";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;329;"SEPA-Gutschrift";"166"
"8241";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;300,59;"SEPA-Gutschrift";"166"
"8242";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;291;"SEPA-Gutschrift";"166"
"8243";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;290;"SEPA-Gutschrift";"166"
"8244";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;260;"SEPA-Gutschrift";"166"
"8245";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;214;"SEPA-Gutschrift";"166"
"8246";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;191,14;"SEPA-Gutschrift";"166"
"8247";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;175;"SEPA-Gutschrift";"166"
"8248";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;120;"SEPA-Gutschrift";"166"
"8249";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;100;"SEPA-Gutschrift";"166"
"8250";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;75;"SEPA-Gutschrift";"166"
"8251";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;49;"SEPA-Gutschrift";"166"
"8252";"13.07.16";"14.07.16";"14.07.16";43265,1;44953,1;1099;"SEPA-Gutschrift";"166"
"8253";"13.07.16";"14.07.16";"14.07.16";43265,1;44953,1;369;"AUSSENH.";"202"
"8254";"13.07.16";"14.07.16";"14.07.16";43265,1;44953,1;220;"AUSSENH.";"202"
"8255";"13.07.16";"14.07.16";"14.07.16";13473,63;9495,69;-3977,94;"SEPA-Ueberweisungsdatei";"191"
"8256";"13.07.16";"14.07.16";"14.07.16";35250,09;38409,09;1550;"SEPA-Gutschrift";"166"
"8257";"13.07.16";"14.07.16";"14.07.16";35250,09;38409,09;1040;"EUELEKTR.";"063"
"8258";"13.07.16";"14.07.16";"14.07.16";35250,09;38409,09;569;"SEPA-Gutschrift";"166"
"8259";"13.07.16";"14.07.16";"14.07.16";10439,8;9819,4;-620,4;"SEPA-Ueberweisung";"116"
"8260";"13.07.16";"14.07.16";"14.07.16";41232,48;41432,48;200;"SEPA-Gutschrift";"166"
"8261";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;187870;"EUELEKTR.";"063"
"8262";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;1362,91;"AUSSENH.";"202"
"8263";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-33357,09;"AUSSENH.";"201"
"8264";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-24747,09;"AUSSENH.";"201"
"8265";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-18147,09;"AUSSENH.";"201"
"8266";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-7547,09;"AUSSENH.";"201"
"8267";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-5761,09;"AUSSENH.";"201"
"8268";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-4847,09;"AUSSENH.";"201"
"8269";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-4047,09;"AUSSENH.";"201"
"8270";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-3547,09;"AUSSENH.";"201"
"8271";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-1862,09;"AUSSENH.";"201"
"8272";"13.07.16";"15.07.16";"15.07.16";6432,31;18766,01;12333,7;"AUSSENH.";"202"
"8273";"13.07.16";"14.07.16";"14.07.16";40257,8;22215,75;1957,95;"GUTSCHRIFT";"051"
"8274";"13.07.16";"14.07.16";"14.07.16";40257,8;22215,75;-20000;"EUELEKTR.";"013"
"8275";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;1047,26;"SEPA-Gutschrift";"166"
"8276";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;404,24;"SEPA-Gutschrift";"166"
"8277";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;-92381,88;"SEPA-Ueberweisungsdatei";"191"
"8278";"13.07.16";"14.07.16";"14.07.16";166054,82;72691,67;-2432,77;"SEPA-Ueberweisungsdatei";"191"
"8279";"13.07.16";"14.07.16";"14.07.16";27665,17;227665,17;2e+05;"SEPA-Gutschrift";"166"
"8280";"13.07.16";"14.07.16";"14.07.16";3699572,4;3499572,4;-2e+05;"SEPA-Ueberweisung";"116"
"8281";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1762,35;"SEPA-Gutschrift";"166"
"8282";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1529;"SEPA-Gutschrift";"166"
"8283";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1439;"SEPA-Gutschrift";"166"
"8284";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1200;"SEPA-Gutschrift";"166"
"8285";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;1117;"SEPA-Gutschrift";"166"
"8286";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;973;"SEPA-Gutschrift";"166"
"8287";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;728;"SEPA-Gutschrift";"166"
"8288";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;713;"SEPA-Gutschrift";"166"
"8289";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;708,07;"SEPA-Gutschrift";"166"
"8290";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;650;"SEPA-Gutschrift";"166"
"8291";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;642,9;"SEPA-Gutschrift";"166"
"8292";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;599;"SEPA-Gutschrift";"166"
"8293";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;519;"SEPA-Gutschrift";"166"
"8294";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;499,8;"SEPA-Gutschrift";"166"
"8295";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;499;"SEPA-Gutschrift";"166"
"8296";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;467,2;"SEPA-Gutschrift";"166"
"8297";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;402;"SEPA-Gutschrift";"166"
"8298";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;400;"SEPA-Gutschrift";"166"
"8299";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;399;"SEPA-Gutschrift";"166"
"8300";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;384;"SEPA-Gutschrift";"166"
"8301";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;329;"SEPA-Gutschrift";"166"
"8302";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;300,59;"SEPA-Gutschrift";"166"
"8303";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;291;"SEPA-Gutschrift";"166"
"8304";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;290;"SEPA-Gutschrift";"166"
"8305";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;260;"SEPA-Gutschrift";"166"
"8306";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;214;"SEPA-Gutschrift";"166"
"8307";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;191,14;"SEPA-Gutschrift";"166"
"8308";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;175;"SEPA-Gutschrift";"166"
"8309";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;120;"SEPA-Gutschrift";"166"
"8310";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;100;"SEPA-Gutschrift";"166"
"8311";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;75;"SEPA-Gutschrift";"166"
"8312";"13.07.16";"14.07.16";"14.07.16";350772,87;368798,92;49;"SEPA-Gutschrift";"166"
"8313";"13.07.16";"14.07.16";"14.07.16";43265,1;44953,1;1099;"SEPA-Gutschrift";"166"
"8314";"13.07.16";"14.07.16";"14.07.16";43265,1;44953,1;369;"AUSSENH.";"202"
"8315";"13.07.16";"14.07.16";"14.07.16";43265,1;44953,1;220;"AUSSENH.";"202"
"8316";"13.07.16";"14.07.16";"14.07.16";13473,63;9495,69;-3977,94;"SEPA-Ueberweisungsdatei";"191"
"8317";"13.07.16";"14.07.16";"14.07.16";35250,09;38409,09;1550;"SEPA-Gutschrift";"166"
"8318";"13.07.16";"14.07.16";"14.07.16";35250,09;38409,09;1040;"EUELEKTR.";"063"
"8319";"13.07.16";"14.07.16";"14.07.16";35250,09;38409,09;569;"SEPA-Gutschrift";"166"
"8320";"13.07.16";"14.07.16";"14.07.16";10439,8;9819,4;-620,4;"SEPA-Ueberweisung";"116"
"8321";"13.07.16";"14.07.16";"14.07.16";41232,48;41432,48;200;"SEPA-Gutschrift";"166"
"8322";"13.07.16";"15.07.16";"15.07.16";6432,31;18766,01;12333,7;"AUSSENH.";"202"
"8323";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;187870;"EUELEKTR.";"063"
"8324";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;1362,91;"AUSSENH.";"202"
"8325";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-33357,09;"AUSSENH.";"201"
"8326";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-24747,09;"AUSSENH.";"201"
"8327";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-18147,09;"AUSSENH.";"201"
"8328";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-7547,09;"AUSSENH.";"201"
"8329";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-5761,09;"AUSSENH.";"201"
"8330";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-4847,09;"AUSSENH.";"201"
"8331";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-4047,09;"AUSSENH.";"201"
"8332";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-3547,09;"AUSSENH.";"201"
"8333";"13.07.16";"14.07.16";"14.07.16";-27840,67;57529,43;-1862,09;"AUSSENH.";"201"
"8334";"14.07.16";"14.07.16";"14.07.16";26428,43;26922,43;360;"FASTER PAYMENTS";"051"
"8335";"14.07.16";"14.07.16";"14.07.16";26428,43;26922,43;134;"FASTER PAYMENTS";"051"
"8336";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;2558,94;"SEPA-Gutschrift";"166"
"8337";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-79639,68;"Kreditkartenabrechnung";"006"
"8338";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-28779,36;"Kreditkartenabrechnung";"006"
"8339";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-20194,22;"Kreditkartenabrechnung";"006"
"8340";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-10704,52;"SEPA Basislastschrift";"105"
"8341";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-4160,26;"Kreditkartenabrechnung";"006"
"8342";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-282;"SEPA Basislastschrift";"105"
"8343";"14.07.16";"15.07.16";"15.07.16";72691,67;-68524,43;-15;"SEPA Basislastschrift";"105"
"8344";"14.07.16";"15.07.16";"15.07.16";227665,17;106094,22;-92807;"SEPA-Ueberweisung";"116"
"8345";"14.07.16";"15.07.16";"15.07.16";227665,17;106094,22;-28763,95;"SEPA-Ueberweisungsdatei";"191"
"8346";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;59304,45;"SEPA-Gutschrift";"166"
"8347";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;15888,63;"SEPA-Gutschrift";"166"
"8348";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;14525,06;"SEPA-Gutschrift";"166"
"8349";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;12272,5;"SEPA-Gutschrift";"166"
"8350";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;9485,57;"SEPA-Gutschrift";"166"
"8351";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;8382,85;"SEPA-Gutschrift";"166"
"8352";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;3650;"SEPA-Gutschrift";"166"
"8353";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;2630,27;"SEPA-Gutschrift";"166"
"8354";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;2009;"SEPA-Gutschrift";"166"
"8355";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;1749;"SEPA-Gutschrift";"166"
"8356";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;1505;"SEPA-Gutschrift";"166"
"8357";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;1460;"SEPA-Gutschrift";"166"
"8358";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;1340;"SEPA-Gutschrift";"166"
"8359";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;1229;"SEPA-Gutschrift";"166"
"8360";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;1199;"SEPA-Gutschrift";"166"
"8361";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;612;"SEPA-Gutschrift";"166"
"8362";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;512,8;"SEPA-Gutschrift";"166"
"8363";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;499,15;"SEPA-Gutschrift";"166"
"8364";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;284,99;"SEPA-Gutschrift";"166"
"8365";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;228,9;"SEPA-Gutschrift";"166"
"8366";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;217;"SEPA-Gutschrift";"166"
"8367";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;214;"SEPA-Gutschrift";"166"
"8368";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;214;"SEPA-Gutschrift";"166"
"8369";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;145;"SEPA-Gutschrift";"166"
"8370";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;80;"SEPA-Gutschrift";"166"
"8371";"14.07.16";"15.07.16";"15.07.16";368798,92;508508,09;71;"SEPA-Gutschrift";"166"
"8372";"14.07.16";"15.07.16";"15.07.16";44953,1;46153,1;1200;"SEPA-Gutschrift";"166"
"8373";"14.07.16";"15.07.16";"15.07.16";38409,09;41837,09;1480;"SEPA-Gutschrift";"166"
"8374";"14.07.16";"15.07.16";"15.07.16";38409,09;41837,09;1300;"SEPA-Gutschrift";"166"
"8375";"14.07.16";"15.07.16";"15.07.16";38409,09;41837,09;569;"SEPA-Gutschrift";"166"
